term,canonical,occurrences,files,in_glossary,sample_files
"audit finding","audit finding",19,14,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\04-JD-Quality\jd-qa-manager.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\04-JD-Quality\jd-qms-engineer.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\06-SOP-600\sop-606-ncr-capa-and-ipqc-reaction.html"
"audit findings","audit findings",13,8,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\07-JD-Finance\jd-finance-manager.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\09-SOP-900\sop-903-continual-improvement-and-kaizen.html | 10-Training-Academy\01-Competency-System\02-Levels\15-C15-Material-Science\C15-L4.html"
"audit hooks","audit hooks",2,1,false,"03-Tai-Lieu-Van-Hanh\03-Reference\03-ANNEX-300\annex-301-setup-sheet-and-tool-list-standard.html"
"audit log","audit log",38,9,false,"10-Training-Academy\01-Competency-System\02-Levels\08-C08-Data-Driven-ERP\C08-L4.html | 10-Training-Academy\01-Competency-System\02-Levels\13-C13-Risk-Revision-Control\C13-L3.html | 10-Training-Academy\01-Competency-System\02-Levels\13-C13-Risk-Revision-Control\C13-L4.html"
"audit log evidence","audit log evidence",2,1,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-23.html"
"audit logging","audit logging",2,1,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-23.html"
"Audit NC","audit NC",2,1,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-13.html"
"audit NCC","audit NCC",3,2,false,"10-Training-Academy\01-Competency-System\02-Levels\18-C18-Supply-Chain\C18-L4.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-21.html"
"audit nhanh","audit nhanh",3,3,false,"03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-119-change-roadmap-and-priority-register.html | 03-Tai-Lieu-Van-Hanh\03-Reference\05-ANNEX-500\annex-506-fod-prevention-program.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-25.html"
"audit pack","audit pack",11,6,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-104-data-governance-records-security-and-ip-protection.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\02-WI-200\wi-203-job-dossier-evidence-pack-and-record-completeness.html | 10-Training-Academy\01-Competency-System\02-Levels\13-C13-Risk-Revision-Control\C13-L4.html"
"audit pass","audit pass",2,2,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-106-change-and-configuration-management.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-25.html"
"audit plan","audit plan",15,11,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\04-JD-Quality\jd-internal-auditor-outsource.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\09-SOP-900\sop-901-internal-audit-and-lpa.html | 10-Training-Academy\01-Competency-System\02-Levels\01-C01-Safety-5S\C01-L4.html"
"Audit program","audit program",3,3,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\04-JD-Quality\jd-internal-auditor-outsource.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\09-SOP-900\sop-901-internal-audit-and-lpa.html | 10-Training-Academy\01-Competency-System\02-Levels\02-C02-Process-Discipline\C02-L4.html"
"audit trail","audit trail",3,3,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-104-data-governance-records-security-and-ip-protection.html | 03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-120-authority-matrix.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-05.html"
"audit truy","audit truy",8,6,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-10.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-18.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-23.html"
"Audit type","audit type",4,4,false,"10-Training-Academy\01-Competency-System\02-Levels\19-C19-Leadership-Coaching\C19-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\19-C19-Leadership-Coaching\C19-L2.html | 10-Training-Academy\01-Competency-System\02-Levels\19-C19-Leadership-Coaching\C19-L3.html"
"authority business","authority business",5,3,false,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-finance-handbook.html | 03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-120-authority-matrix.html | 03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-123-deputy-backup-matrix.html"
"authority ladder","authority ladder",6,3,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\04-SOP-400\sop-401-supplier-control-and-special-process.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\05-SOP-500\sop-501-production-planning-scheduling-and-dispatch-control.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\05-WI-500\wi-516-machine-operation-quick-card.html"
"authority matrix","authority matrix",20,17,true,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-ehs-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-production-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-sales-and-customer-service-handbook.html"
"Authorization Library","authorization library",6,5,false,"10-Training-Academy\04-Templates-Tools\authorization-library.html | 10-Training-Academy\04-Templates-Tools\certification-register.html | 10-Training-Academy\04-Templates-Tools\role-gate-tests.html"
"authorization scope","authorization scope",2,1,false,"10-Training-Academy\04-Templates-Tools\authorization-library.html"
"Authorized Scope","authorized scope",10,1,false,"10-Training-Academy\03-System-Operations\02-Training-Ops\TRN-OPS-02.html"
"B2B CNC","B2B CNC",4,4,false,"10-Training-Academy\01-Competency-System\02-Levels\05-C05-Customer-Service-B2B\C05-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\05-C05-Customer-Service-B2B\C05-L2.html | 10-Training-Academy\01-Competency-System\02-Levels\05-C05-Customer-Service-B2B\C05-L3.html"
"backfill sequence","backfill sequence",2,1,false,"03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-118-offline-fallback-kit.html"
"background check","background check",2,1,true,"03-Tai-Lieu-Van-Hanh\02-Work-Instructions\07-WI-700\wi-715-helium-leak-test-standard-work.html"
"Backlog data","backlog data",3,1,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-108-operational-contingency-plan.html"
"backlog inspection","backlog inspection",3,1,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\04-JD-Quality\jd-qc-inspector-lead.html"
"backout plan","backout plan",2,2,false,"03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-101-role-based-access-map.html | 03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-102-access-request-field-dictionary.html"
"Backup Matrix","backup matrix",2,2,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\index.html | 10-Training-Academy\04-Templates-Tools\certification-register.html"
"backup source","backup source",2,1,false,"03-Tai-Lieu-Van-Hanh\03-Reference\04-ANNEX-400\annex-403-approved-processor-list.html"
"backup tooling","backup tooling",2,1,false,"03-Tai-Lieu-Van-Hanh\03-Reference\03-ANNEX-300\annex-301-setup-sheet-and-tool-list-standard.html"
"Balloon drawing","balloon drawing",8,5,true,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-engineering-handbook.html | 10-Training-Academy\01-Competency-System\02-Levels\14-C14-Drawing-GDT\C14-L2.html | 10-Training-Academy\01-Competency-System\02-Levels\16-C16-Advanced-Metrology\C16-L2.html"
"balloon ID","balloon ID",2,1,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-20.html"
"ballooned drawing","ballooned drawing",4,1,true,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-20.html"
"bank portal","bank portal",2,2,false,"03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-120-authority-matrix.html | 03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-121-raci-master-matrix.html"
"bar stock","bar stock",2,1,false,"03-Tai-Lieu-Van-Hanh\02-Work-Instructions\07-WI-700\wi-702-storage-environment-location-and-fifo-control.html"
"Base QPL","base QPL",10,1,false,"03-Tai-Lieu-Van-Hanh\03-Reference\06-ANNEX-600\annex-603-quality-package-levels-qpl.html"
"baseline evidence","baseline evidence",2,2,false,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-engineering-handbook.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-106-change-and-configuration-management.html"
"baseline first-off","baseline first-off",2,1,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\02-JD-Production\jd-setup-technician.html"
"baseline HESEM","baseline HESEM",21,21,false,"10-Training-Academy\01-Competency-System\02-Levels\01-C01-Safety-5S\C01-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\01-C01-Safety-5S\C01-L2.html | 10-Training-Academy\01-Competency-System\02-Levels\01-C01-Safety-5S\C01-L3.html"
"baseline M365","baseline M365",2,1,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-23.html"
"baseline package","baseline package",34,17,false,"02-Tai-Lieu-He-Thong\01-Quality-Manual\qms-man-001-qms-manual.html | 02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-engineering-handbook.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-106-change-and-configuration-management.html"
"Baseline Package Danh","baseline package danh",2,1,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\03-SOP-300\sop-303-engineering-release-baseline-package-and-job-snapshot-control.html"
"baseline setup Ghi video","baseline setup ghi video",2,1,false,"10-Training-Academy\02-Training-Content\01-Modules\C07.html"
"baseline tham","baseline tham",2,1,false,"03-Tai-Lieu-Van-Hanh\03-Reference\05-ANNEX-500\annex-503-cnc-operating-model-and-role-boundary.html"
"Baseline Time study","baseline time study",4,4,false,"10-Training-Academy\01-Competency-System\02-Levels\07-C07-Kaizen-Lean\C07-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\07-C07-Kaizen-Lean\C07-L2.html | 10-Training-Academy\01-Competency-System\02-Levels\07-C07-Kaizen-Lean\C07-L3.html"
"basic utility support","basic utility support",2,1,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\02-JD-Production\jd-maintenance-technician.html"
"best practice","best practice",4,2,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-105-organizational-knowledge-management.html | 10-Training-Academy\01-Competency-System\01-Framework\assessment-matrix.html"
"Bias Linearity Stability Study Form","bias linearity stability study form",2,2,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\04-JD-Quality\jd-metrology-and-calibration-specialist.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\04-JD-Quality\jd-quality-engineer.html"
"bias thay","bias thay",3,3,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\06-SOP-600\sop-602-measurement-system-analysis-msagr-r.html | 10-Training-Academy\01-Competency-System\02-Levels\16-C16-Advanced-Metrology\C16-L3.html | 10-Training-Academy\01-Competency-System\02-Levels\16-C16-Advanced-Metrology\C16-L4.html"
"blind count","blind count",2,1,false,"03-Tai-Lieu-Van-Hanh\03-Reference\05-ANNEX-500\annex-507-poka-yoke-cnc-examples.html"
"BLOCK chi","BLOCK chi",3,1,false,"10-Training-Academy\03-System-Operations\02-Training-Ops\TRN-OPS-03.html"
"BLOCK chia","BLOCK chia",5,2,false,"10-Training-Academy\01-Competency-System\02-Levels\08-C08-Data-Driven-ERP\C08-L1.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-22.html"
"BLOCK CP6","BLOCK CP6",2,2,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-24.html | 10-Training-Academy\03-System-Operations\02-Training-Ops\TRN-OPS-01.html"
"BLOCK criteria","BLOCK criteria",2,2,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-13.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-17.html"
"BLOCK gate","BLOCK gate",6,4,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-04.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-17.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-20.html"
"block KPI","block KPI",2,1,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-13.html"
"BLOCK NCC","BLOCK NCC",3,1,false,"10-Training-Academy\01-Competency-System\02-Levels\15-C15-Material-Science\C15-L4.html"
"BLOCK share","BLOCK share",2,2,false,"10-Training-Academy\01-Competency-System\02-Levels\08-C08-Data-Driven-ERP\C08-L4.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-25.html"
"BLOCK ship","BLOCK ship",5,5,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-01.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-14.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-20.html"
"BLOCK STOP","BLOCK STOP",3,3,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-01.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-23.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-25.html"
"BLOCK template","BLOCK template",2,1,false,"10-Training-Academy\01-Competency-System\02-Levels\08-C08-Data-Driven-ERP\C08-L3.html"
"BLOCK Thay","BLOCK thay",7,7,false,"10-Training-Academy\01-Competency-System\02-Levels\09-C09-Time-Management\C09-L3.html | 10-Training-Academy\01-Competency-System\02-Levels\10-C10-CNC-Job-Order-Process\C10-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\10-C10-CNC-Job-Order-Process\C10-L2.html"
"blocker top","blocker top",2,1,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-13.html"
"board layout","board layout",5,2,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\01-JD-Executive\jd-production-director.html | 03-Tai-Lieu-Van-Hanh\03-Reference\05-ANNEX-500\annex-504-tier-meeting-cadence-and-escalation-standard-work.html"
"board snapshot","board snapshot",2,2,false,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-production-handbook.html | 10-Training-Academy\02-Training-Content\03-Practice-Drills\drill-daily-management-tier.html"
"board update","board update",2,2,false,"10-Training-Academy\01-Competency-System\02-Levels\09-C09-Time-Management\C09-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\09-C09-Time-Management\C09-L3.html"
"BOM Bill of Materials","BOM bill of materials",2,2,false,"10-Training-Academy\02-Training-Content\01-Modules\C08.html | 10-Training-Academy\02-Training-Content\01-Modules\C10.html"
"bonus map","bonus map",18,2,false,"10-Training-Academy\01-Competency-System\01-Framework\skill-matrix-bonus.html | 10-Training-Academy\03-System-Operations\02-Training-Ops\TRN-OPS-03.html"
"Bonus Mapping","bonus mapping",3,2,false,"10-Training-Academy\01-Competency-System\01-Framework\skill-matrix-bonus.html | 10-Training-Academy\01-Competency-System\03-Matrices\training-matrix.html"
"bonus tolerance","bonus tolerance",7,3,false,"10-Training-Academy\01-Competency-System\02-Levels\14-C14-Drawing-GDT\C14-L2.html | 10-Training-Academy\01-Competency-System\02-Levels\14-C14-Drawing-GDT\C14-L3.html | 10-Training-Academy\01-Competency-System\02-Levels\14-C14-Drawing-GDT\C14-L4.html"
"booking outsource","booking outsource",3,1,false,"10-Training-Academy\01-Competency-System\02-Levels\10-C10-CNC-Job-Order-Process\C10-L2.html"
"bottleneck cell","bottleneck cell",2,2,false,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-production-handbook.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\05-WI-500\wi-501-dispatch-capacity-and-wip-control.html"
"Bottleneck control","bottleneck control",2,1,true,"10-Training-Academy\01-Competency-System\02-Levels\10-C10-CNC-Job-Order-Process\C10-L3.html"
"bottleneck support","bottleneck support",2,2,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\01-JD-Executive\jd-production-director.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\05-SOP-500\sop-501-production-planning-scheduling-and-dispatch-control.html"
"boundary Owner","boundary owner",7,7,false,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-engineering-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-epicor-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-it-handbook.html"
"Break permission","break permission",3,2,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-10.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-24.html"
"browser preview","browser preview",3,2,false,"03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-133-excel-form-desktop-excel-endpoint-baseline-and-macro-trust-rollout.html | 03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-137-excel-form-pilot-endpoint-rollout-and-save-path-control.html"
"bucket aging","bucket aging",3,3,false,"03-Tai-Lieu-Van-Hanh\03-Reference\05-ANNEX-500\annex-501-dispatch-capacity-wip-rules.html | 10-Training-Academy\01-Competency-System\02-Levels\09-C09-Time-Management\C09-L3.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-06.html"
"Bucket AMBER","bucket AMBER",2,2,false,"10-Training-Academy\01-Competency-System\02-Levels\09-C09-Time-Management\C09-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\09-C09-Time-Management\C09-L2.html"
"bucket BLACK","bucket BLACK",2,2,false,"10-Training-Academy\01-Competency-System\02-Levels\09-C09-Time-Management\C09-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\09-C09-Time-Management\C09-L3.html"
"buddy trainer","buddy trainer",2,2,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-01.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-25.html"
"build note","build note",2,1,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-101-document-and-data-control.html"
"Build Sheet","build sheet",29,5,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\10-JD-IT\jd-it-admin.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-104-data-governance-records-security-and-ip-protection.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-106-change-and-configuration-management.html"
"Build Sheet final","build sheet final",3,1,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-24.html"
"Build Sheet Setting IDs","build sheet setting ids",2,1,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-10.html"
"burr class","burr class",2,1,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\05-SOP-500\sop-505-finishing-deburr-and-secondary-operations-control.html"
"business continuity","business continuity",5,5,true,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-ehs-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-it-handbook.html | 03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-118-offline-fallback-kit.html"
"business owner","business owner",8,4,false,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-it-handbook.html | 03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-101-role-based-access-map.html | 03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-113-dashboard-deployment-access-and-refresh-control.html"
"bypass gate","bypass gate",91,37,false,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-engineering-handbook.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\04-SOP-400\sop-401-supplier-control-and-special-process.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\06-WI-600\wi-605-final-inspection-coc-and-shipment-release-handoff.html"
